id,record_type,occurrence_type,esotic,accuracy,occurrence_year,lat_wgs84,lon_wgs84,taxon_name,geometry,AREA,PERIMETER,GEOMETRIA,COD_SIR,NAT2000,NOME,CODPREC,BIOPREC,NOMPREC,REE,CLAS,TIPO,ZONA,RBIOGEOSIC,DESIGN_ZSC,DECR_ZSC,NOTE,CODICE,MIN_COD,CODPROV,NOME2,AP_PP_,AP_PP_ID,AP_PN_,AP_PN_ID,AP_RNS_,AP_RNS_ID
"214583",P,presenza,nativa,"2","0",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214583",P,presenza,nativa,"2","0",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214584",P,presenza,nativa,"2","1869",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214584",P,presenza,nativa,"2","1869",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214585",P,presenza,nativa,"2","1871",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214585",P,presenza,nativa,"2","1871",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214586",P,presenza,nativa,"2","1867",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214586",P,presenza,nativa,"2","1867",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214587",P,presenza,nativa,"2","1869",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",18655732.620453599840403,29091.577806336099457,A,"17",IT5120009,M. Sumbra,"17",IT5120009,M. Sumbra,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214587",P,presenza,nativa,"2","1869",44.08494,10.24849,Aquilegia bertolonii Schott,"c(599953.929051121, 4882064.72234433)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214588",P,presenza,nativa,"5","1961",44.1367306413355,10.1948189735413,Aquilegia bertolonii Schott,"c(595573.504024055, 4887753.39692267)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214588",P,presenza,nativa,"5","1961",44.1367306413355,10.1948189735413,Aquilegia bertolonii Schott,"c(595573.504024055, 4887753.39692267)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214589",P,presenza,nativa,"4","1979",44.1462469153036,10.1658725738525,Aquilegia bertolonii Schott,"c(593243.091964567, 4888777.15998742)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214589",P,presenza,nativa,"4","1979",44.1462469153036,10.1658725738525,Aquilegia bertolonii Schott,"c(593243.091964567, 4888777.15998742)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214590",P,presenza,nativa,"4","1980",44.1462469153036,10.1658725738525,Aquilegia bertolonii Schott,"c(593243.091964567, 4888777.15998742)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214590",P,presenza,nativa,"4","1980",44.1462469153036,10.1658725738525,Aquilegia bertolonii Schott,"c(593243.091964567, 4888777.15998742)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214591",P,presenza,nativa,"4","1970",44.1259190324507,10.1840686798096,Aquilegia bertolonii Schott,"c(594730.867251544, 4886540.10619938)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214591",P,presenza,nativa,"4","1970",44.1259190324507,10.1840686798096,Aquilegia bertolonii Schott,"c(594730.867251544, 4886540.10619938)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214592",P,presenza,nativa,"5","1964",44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214592",P,presenza,nativa,"5","1964",44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214593",P,presenza,nativa,"5","1961",44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214593",P,presenza,nativa,"5","1961",44.117449,10.191086,Aquilegia bertolonii Schott,"c(595305.904674981, 4885607.43468792)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214594",P,presenza,nativa,"5","1934",44.133666,10.213535,Aquilegia bertolonii Schott,"c(597075.626197138, 4887434.91761065)",28317198.723990898579359,45326.151726757496363,A,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,"16",IT5120008,Valli glaciali di Orto di Donna e Solco di Equi,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214594",P,presenza,nativa,"5","1934",44.133666,10.213535,Aquilegia bertolonii Schott,"c(597075.626197138, 4887434.91761065)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214595",P,presenza,nativa,"5","0",44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)",10810501.043251600116491,25958.585264762699808,A,"8",IT5110008,Monte Borla - Rocca di Tenerano,"8",IT5110008,Monte Borla - Rocca di Tenerano,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214595",P,presenza,nativa,"5","0",44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214596",P,presenza,nativa,"5","1810",44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)",10810501.043251600116491,25958.585264762699808,A,"8",IT5110008,Monte Borla - Rocca di Tenerano,"8",IT5110008,Monte Borla - Rocca di Tenerano,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214596",P,presenza,nativa,"5","1810",44.110457,10.117077,Aquilegia bertolonii Schott,"c(589394.518364104, 4884747.78064314)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214597",P,presenza,nativa,"5","0",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214597",P,presenza,nativa,"5","0",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214598",P,presenza,nativa,"5","1811",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214598",P,presenza,nativa,"5","1811",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214599",P,presenza,nativa,"5","1841",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214599",P,presenza,nativa,"5","1841",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214600",P,presenza,nativa,"5","1843",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214600",P,presenza,nativa,"5","1843",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214601",P,presenza,nativa,"5","1857",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214601",P,presenza,nativa,"5","1857",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214602",P,presenza,nativa,"5","1857",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214602",P,presenza,nativa,"5","1857",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214603",P,presenza,nativa,"5","1863",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214603",P,presenza,nativa,"5","1863",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214604",P,presenza,nativa,"5","1876",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214604",P,presenza,nativa,"5","1876",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214605",P,presenza,nativa,"5","1881",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214605",P,presenza,nativa,"5","1881",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214606",P,presenza,nativa,"5","1881",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214606",P,presenza,nativa,"5","1881",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214607",P,presenza,nativa,"5","1887",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214607",P,presenza,nativa,"5","1887",44.10796,10.23318,Aquilegia bertolonii Schott,"c(598689.905936922, 4884603.09510249)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214608",P,presenza,nativa,"5","1908",44.1012081567425,10.2339684963226,Aquilegia bertolonii Schott,"c(598764.251127318, 4883854.1089836)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214608",P,presenza,nativa,"5","1908",44.1012081567425,10.2339684963226,Aquilegia bertolonii Schott,"c(598764.251127318, 4883854.1089836)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214609",P,presenza,nativa,"5","1908",44.113041087244,10.2228426933289,Aquilegia bertolonii Schott,"c(597854.23454456, 4885155.1124689)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Monte Cavallo,"0","0","0","0","0","0"
"214610",P,presenza,nativa,"5","1908",44.113041087244,10.2228426933289,Aquilegia bertolonii Schott,"c(597854.23454456, 4885155.1124689)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Monte Cavallo,"0","0","0","0","0","0"
"214611",P,presenza,nativa,"5","1867",44.089511,10.207269,Aquilegia bertolonii Schott,"c(596646.320992654, 4882523.21263857)",1160702.243398790014908,5719.065933416850385,A,"7",IT5110007,Monte Castagnolo,"7",IT5110007,Monte Castagnolo,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214611",P,presenza,nativa,"5","1867",44.089511,10.207269,Aquilegia bertolonii Schott,"c(596646.320992654, 4882523.21263857)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214612",P,presenza,nativa,"5","1875",44.1045980403811,10.2155256271362,Aquilegia bertolonii Schott,"c(597282.555258427, 4884208.66303905)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214612",P,presenza,nativa,"5","1875",44.1045980403811,10.2155256271362,Aquilegia bertolonii Schott,"c(597282.555258427, 4884208.66303905)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214613",P,presenza,nativa,"5","1888",44.1045980403811,10.2155256271362,Aquilegia bertolonii Schott,"c(597282.555258427, 4884208.66303905)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214613",P,presenza,nativa,"5","1888",44.1045980403811,10.2155256271362,Aquilegia bertolonii Schott,"c(597282.555258427, 4884208.66303905)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214614",P,presenza,nativa,"5","1991",44.06752,10.23024,Aquilegia bertolonii Schott,"c(598521.732470846, 4880107.88842705)",20134466.632919698953629,38458.422545975197863,A,"21",IT5120013,M. Tambura - M. Sella,"21",IT5120013,M. Tambura - M. Sella,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214614",P,presenza,nativa,"5","1991",44.06752,10.23024,Aquilegia bertolonii Schott,"c(598521.732470846, 4880107.88842705)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214615",P,presenza,nativa,"5","1993",44.0659110079945,10.225213766098,Aquilegia bertolonii Schott,"c(598121.871031677, 4879923.17797628)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Valsora Giacceto,"0","0","0","0","0","0"
"214616",P,presenza,nativa,"5","1998",44.0659110079945,10.225213766098,Aquilegia bertolonii Schott,"c(598121.871031677, 4879923.17797628)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Valsora Giacceto,"0","0","0","0","0","0"
"214617",P,presenza,nativa,"5","2011",44.0664352244845,10.2249562740326,Aquilegia bertolonii Schott,"c(598100.383652012, 4879981.09597702)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Valsora Giacceto,"0","0","0","0","0","0"
"214618",P,presenza,nativa,"5","1977",44.0651169653521,10.231506228447,Aquilegia bertolonii Schott,"c(598627.127329028, 4879842.49879622)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",CV,"0","0","0","0",PR03,EUAP0229,"0",Bacino Monte Pelato,"0","0","0","0","0","0"
"214619",P,presenza,nativa,"5","1951",44.05243,10.23415,Aquilegia bertolonii Schott,"c(598859.969599964, 4878436.52860808)",18500926.349429398775101,42471.902881369402166,A,"18",IT5120010,Valle del Serra - Monte Altissimo,"18",IT5120010,Valle del Serra - Monte Altissimo,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214619",P,presenza,nativa,"5","1951",44.05243,10.23415,Aquilegia bertolonii Schott,"c(598859.969599964, 4878436.52860808)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214620",P,presenza,nativa,"5","1992",44.04402,10.28414,Aquilegia bertolonii Schott,"c(602878.933992642, 4877563.63128795)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214620",P,presenza,nativa,"5","1992",44.04402,10.28414,Aquilegia bertolonii Schott,"c(602878.933992642, 4877563.63128795)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214621",P,presenza,nativa,"5","1992",44.0381825925845,10.2842116355896,Aquilegia bertolonii Schott,"c(602894.777174019, 4876915.36234059)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214621",P,presenza,nativa,"5","1992",44.0381825925845,10.2842116355896,Aquilegia bertolonii Schott,"c(602894.777174019, 4876915.36234059)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214622",P,presenza,nativa,"5","1993",44.0416069370412,10.2816689014435,Aquilegia bertolonii Schott,"c(602685.129328265, 4877292.53108183)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214622",P,presenza,nativa,"5","1993",44.0416069370412,10.2816689014435,Aquilegia bertolonii Schott,"c(602685.129328265, 4877292.53108183)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214623",P,presenza,nativa,"5","1857",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
"214623",P,presenza,nativa,"5","1857",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",0.000000000000000,0.000000000000000,A,"0","0",PARCO REGIONALE DELLE ALPI APUANE,"0","0","0","0","0","0",PT,"0","0","0","0",PR03,EUAP0229,"0",,"0","0","0","0","0","0"
"214624",P,presenza,nativa,"5","1863",44.035419,10.323253,Aquilegia bertolonii Schott,"c(606027.832952272, 4876657.89892265)",39646313.509663000702858,53341.927315355300379,A,"22",IT5120014,M. Corchia - Le Panie,"22",IT5120014,M. Corchia - Le Panie,SI,"6",ZSC,ZT,M,SI,D.M. 24-05-2016,,"0","0","0","0","0","0","0","0","0","0"
